Sentence,Sentiment
 RT @britshaniece It.s always.pick better men.and never.we need to be better as men ”. Always lmao .,neutral
 @Ghummans @fawadchaudhry Besharam insaan .... tum jaisay bikaoo establishment ke pimps ko koi sharam haya nahi hai .… https//t.co/9HODZpHKaY,neutral
 SHIT ITS HE.want henry fuck my fucking god so greasy that clock dude should.want henry chewing gum is she so smelly and,postive
 @yuvrajsambhy Thanks sir we have no option but bajao bin in front of Bhains,neutral
 @champagne_lassi @NamkeenJalebi Pakistani fans main Yahi Kami Hai Ki wo apni team ko harne pr Kabhi support nahi ka.https//t.co/5Nr57yEmbz,neutral
 @MaryamNSharif.dhui ki pedaish.Teray baap ne kon se kam keay hain.Pakistan teray baap ne banaya tha jo har chez.https//t.co/zQ8WsyILBX,postive
 @taran_adarsh please please please help me sir ji please mein apke pair padta hoon haat jodta hoon please meri help.https//t.co/KkFSpVcokA,neutral
 RT @Syeda_Rizvi78 @Tweetty_tweetty ye baat aese he happy raho ??,neutral
 Sir syasat in ka dhanda hai inhen agar sharam ati hoti to aaj Sindh ki yeh halat nahi hoti https//tco/4OYkhzuBM9,neutral
 @bej_vikash @AgentSaffron @Dhee_raj_reddy @GabbarSanghi @curryputtar Wow ...I thought he was.brahmin ..,postive
 @Sagarika_das123 @RameshC78232088 dono Kaan ke bad Nak bhi giya ??,neutral
 Gud morning sir this is janaki ambedakar nagar jahawar nagar PS MY father.saranga pani suicide on10 05 2019 at31.https//tco/jeOz3I2KQ5,postive
 The most Handsome man ever Love you Bhaijaan till My last Breath.15DaysToBHARAT https//tco/wuFYPv27N1,neutral
 RT @astromiko gusto kong maabot yung point na.can travel wherever.want even without itinerary and kasama yung person na makakasama ko …,negative
 RT @tanfezkarzai @irfanjunejo is bar ka sabse mehenga eidi ka aapka reply .. Thanks alot for your good wishes Guruji ??,postive
 @IndiaToday @OfficeOfKNath SAHI HOGA SAYAD TABHI SIRF APPKI CHANNEL PE YE DIKH RAHA HAI WARNA KUCH BIKAV MEDIA.https//tco/buhKQcVF92,neutral
 Ya Allah accept our ibadat ya Allah have mercy on us and entire Muslim ummaAmeen.love you so much future husba.https//tco/faWBAg7TJq,neutral
 RT @RandomAadmi 2018 Person.Bhai kahan hai.P2 Bhai khan Market.2020 P1 Bhai kahan hai.P2 Bhai Kailash Market.Agar Hindus …,neutral
 @rakeshpatil01 @KiranYa15440784 @anjanaomkashyap Hua to hua Nahee hua to congress ki nikal gayee hawa,neutral
 @MattHDGamer Can't wait to pack Banega.times in.row,postive
 @archu243 @TajinderBagga @narendramodi Pure soul like PM .... What.joke ... Godhra Kand to Pakistan ne karwaya tha ..??,neutral
 @YesayaSiregar Yesaya.’.very proud of this.It.s all on the clean channel w/a little chorus added to it.I mast.https//t.co/ZYhbvHGVKz,negative
 RT @Kaalateetham This is how they infiltrate our system.This is why we want.FCRA to be cancelled altogether.We are today.trillion $…,neutral
 Zinda hoon main tujhme Tujhme rahoonga zinda Tod ke sab zanjeere Main azad parinda.n RT ka barsat hona.… https//tco/90BZMu1N0g,postive
 @sardanarohit Good move by @INCIndia ab aap APNI hi laal karo.Jab unemployed Ka nasha utrega pet ki Bhook badegi.… https//t.co/tEdutKVMVu,negative
 @AmarJadhao That is how exactly.feel when download is in progress on my lappy on jio connection ... ??,neutral
 @7rick37 @DesiStupides Itne mahaan log hamare desh me hain bhai inki izzat karo.Kahin doosre desh inko kidnap na.… https//t.co/DjC5fbGDNz,postive
 RT @IndianNaeem @AnupamPKher Is pr.mukaddme darj... cristian graham stance ko un.bachho.sath jalane ka mukaddma bhi h,postive
 @AnsarAAbbasi Abbasi sab karawai ko jari rehney dein yeh koi aayeen.qanoon sey balatar koi process tu nahi hai.… https//t.co/VGS40KlXsL,neutral
 You realize yet ... ain.t nobody showed you.real.love like mines ... smh yoo fr.mood,neutral
.adina.#gol_ghor.#malda.WB.indian ?? @KapilSharmaK9 Huge fan sir ?? Comedy king kapil sir ?? https//t.co/sdsexkeqq3,neutral
 @SonaMan @CuteKavitaRana @TajinderBagga @atulbegwani5454 @smritiirani Chyutiye nahi samjhe to galti Rahul Gandhi ki.https//tco/6WaQbmRUFu,neutral
 @M_Ahmed_Akram Bohot serach kiya hai Kuch nahi milta.saal hogaya hai dimagh kharab kardiya mera Ab personal info.https//t.co/22INfgiAKT,neutral
 RT @WehliyeMohamed King'eero Institute advised his...exactly.year ago.Thank you for listening.Sasa folks have to explain all that mo …,postive
 Main bhi chowkidar hu Aur desh ki kaman chowkidar ko hi di hain janta hain @BJP @PMOIndia @startupindia.https//tco/TElLSajWHb,postive
 Happy Birthday Skipper of Our Knights ... India ko Nagin attacks se bachane wale ... @DineshKarthik https//t.co/SpGeCEVYNC,postive
 @mlkhattar Sir Congratulations for BJP Sir Hum Computer lab attendant hai hme January ke bad vibhag ne salary nh.https//tco/s8m8PNooOI,neutral
 @myogiadityanath Sir ye Banda rec Azamgarh rec wale cancel hui vacancy ka paisa nahi lauta rahe hai.Kripya sgyan le .,negative
 @__0_____0_ @divya_s_rathore hardik thele wale ke boss ki okt ye hai .. ye dar to hona chaiye ... aur bhindi timatar bc.https//t.co/HLpP92Aht0,neutral
 @narendramodi Paschim Bengal mein asansol ko.dholera ke jaisa smart city banaiye Modi ji .... mujhe apse aur apke.… https//t.co/bcirCOFedN,neutral
 @singhishika075 @sherryontopp @RahulGandhi Superb yar tera bhi koi jabab nahi,neutral
 Feliz cumplea.os.Happy birthday to you my life.mywife.menukasimkhada.mylife.youarethebest.birthday.happy.https//tco/gAFXR7pCt4,negative
 RT @Ironnnmannnn Friend.Yar Tu To Bhul Hi Gya Me.?? ?? ?? ??.SaturdayMotivation.MEMES ?? https//t.co/IPv0VPp4v5,neutral
 @muirtheimhne Oh wow that's fabulous happy birthday Mammy MacCraith ??,neutral
 @PiyushGoyal Hi Sir today.was booking one ticket and noticed one very embarrassed thing on the button of book.… https//tco/Uh7O1wLnnw,neutral
 @BebakAawaj Ham to TV nhi dekh rahe hai kyuki man nhi padta pata nhi ye media kab Tak.liye bik gyi hai please ab.https//t.co/tHaW2oxv7x,neutral
 RT @badechote When.met my gym trainer after gaining weight during.gap of.months https//tco/VqUymVfh6K,postive
 It.s confirm now that.EID is on 4th June in the GULF and Eid can be celebrated in India on 5th June.And.Bharat.… https//t.co/BaxSsLjIVR,postive
 Musalmanon ne apne hisse ke tukre ka naam turant Pakistan rakh diya aur use turant Islam Rashtra ghosit kar diya.Es.https//t.co/abbx7EcmPV,neutral
 RT @truth_about_IV @e_panchito @agy_iri Chale lime you write the season.storyline ego bee.??????,negative
 @im_ashu18 Auto.age ja kar khda ho jata ??,neutral
 @MaheshNBhatt @MaheshNBhatt ye apki soch hogi .. But we proud of our nation nad PM Modi,neutral
 RT @jellyparmesan The entire Soniya song is about sex wts how were my parents cool with me jamming to this song as.child asdfghjkl so fr …,neutral
 Good morning sir Apko abhinandan apko fir se ek bar prime minister bane ka moka mila hamare gavo.do sarpanch aa.https//t.co/BEzuMXIgZK,negative
 dear bts our goals and lives might differ but to you.wanna say we made it.love jaana,postive
 @akhileshsharma1 Bhai proterm speaker kaun banega.Sabse experienced MP kaun hain ..? Khi apne @asadowaisi toh nhi ??,neutral
 @ppbajpai Aaj desh ka durbagya yehi hai ki tere jaise brahman bhi paise.liye khud ko bech diye or congress ki gul.https//t.co/qzVRKKYs8h,postive
.miss jay bra shit so different now.got this tho ?????? fasho,negative
 Neta agar chunav jeet te hain to apne liye janta ko kya dete hain.Logon ki ye soch congress ki gandi rajniti ka na.https//t.co/O6HXCaBtGA,neutral
 Ammi ji this will be the first Eid without you ... I'm still unable to believe that you are no more ?? Per ammiAllah.https//t.co/MhO8nPWds9,neutral
 @anjanaomkashyap Yehi chij aap par bhi lagu hoti hai patrakar madam sahiba jis tarah se aap vipaksh ki bakhiya ud.https//tco/E4NF7LLM7g,postive
 @ARYAKRANTI @SureshChavhanke tumlog raag alaapna band kro be .. vande nhi bola to desh drohi .. population pe nhi bol.https//t.co/bC10G5HygV,neutral
 @ayushmannk bhai aaphiko sirf etne zabardast scripts kaha se milte hai ??? aur aap har movie main apni performances.… https//t.co/JJ1pWPaBV2,postive
 @bts4eva1995 Ahh dear.can feel you haha,postive
 @khaman_Dhoklaa @ThatDopedGuy Main nahi peeta nahi bolta hu isse cancer theek hota ?? aur nahi India me koi muslim.… https//tco/tlEEsgJbI1,neutral
 @VasundharaBJP Didi me bhi Rajasthan se hu Modi Sarkar ke shat mera Modi ji se asha sampatak hai lekin Rajasthan me.https//tco/Ez7R6dWVeW,neutral
 @awal_subah Yeah we.living in terrible times may God keep everyone safe from predators,neutral
 kuch yaadei behad khoobsurat hoti hai.LOVE YOU @GautamGambhir thank.for all this beautiful memories ??????? https//t.co/yf5dB6McG1,postive
 @iMac_too Iss haramkhor ko nyota diya toh diya par isko baithaya kiske paas gaya hai admiral dk joshi ke paas ??????.… https//tco/VXPA4c9ZBs,negative
 @BeingSalmanKhan Waah ?? Million Dollars Pic ???? Love.Till My Last Breath BHAIJAAN ??????… https//t.co/qIOASRnOJi,neutral
 RT @SureshNakhua Shubh Din MITOA Vande Mataram Salute to the Armed Forces of the nation for protecting our freedom https//t.co/5s1FZ …,postive
 @V_Angry_Indian Areh hum sab.loye kharab ho gaya ab.But bechare uncle,postive
 @Wolf110008538 @AskAnshul Merut me Jashn Mnane Pe Jise Mara gya Mullo Ne Wo Hindu tha Delhi me BeTi Ko Bchane.https//tco/MWnOmnVnoy,neutral
 @HardikPatel_Are koi nahi marega but raita jo aap failaye hai to gali to sunna padega na ....modi bus bhakto se.… https//t.co/SKSJ6ICphI,neutral
 @oxymoronic_me.wonder.I love baingan ka bharta .,neutral
 Ab to sudhar kr lo party me yrr ya fir Desh ko Congress mukt hi kroge ...... Desh in dono ko like nhi krta.https//t.co/fd7oP92A4U,neutral
 @hvgoenka @Rahul0427111 civilized idea for civilized people jis desh ke log super-fast trains ke kaanch roz todte.https//tco/yTHzYKwW8I,neutral
 @Sea_wave24 Kyuki Naak is symbolism of pride Bina naak wale ki koi ijjat nhi hoti Jaise Lord Voldemort ????,negative
 @INCMP ye extra votes jo government employee bahar rahte hai apni constituency se unke.. vo EVM me nhi hote ballet se hote hai,negative
 @atifthepoet koi dehshat nai hy musalman ghabrata nahi kabhi agar sacha musalmaan ho why.u spreading mayoosi poet sahib,neutral
 Jab jaago tabhi savera is one hell of.saying,neutral
 @UHBVN_sir mani gadariya line me roz light nahi rhti complaint phone band he,negative
 @yowulf Ah.This is so cute ??.love these two ????,postive
 @AmarUjalaNews @myogiadityanath @Uppolice @Mayawati @yadavakhilesh Libe ... doos Modi ji ye aapki jeet ke kaaran.… https//t.co/uhaC1hKS34,neutral
 @1nsafian Mujy jitni zehar Lagti hai shahyd utni kisi ko.Nahi lagti ho gi Aur hamaray pCB nay is ko Ambassador.https//tco/HCiw8gaSQx,postive
 @sherryontopp Sidhu ji aapko ham bahut mante the Congress main jake ulte sedhe bayan Sekar khud apni mitti paleet kar li,postive
 @TheSamirAbbas @LambaAlka @meerutpolice @Uppolice avi inme appko musalman nehi dikhega agar koi hindu muslim ko mar.https//tco/78ubFuAQHl,postive
 RT @LashanaLynch Oooh.miss you Men Bendelsohn.That.s all.Oh he.s smiling here by the way.You can.t tell.But he is.https//t.co/4B …,postive
 @ndtv.need to eliminiate rahul gaandhi first of all !! uski baate jaisi.use to ki.saal ka baalak bhi vote na de ...,neutral
 @DuraniIftikhar.ImrankhanPrimeMinister.hoty In Sha Allah sub Ander hongy aur paisy be daingy ....PTIGovernment doing great job,postive
 @Shama_Khan11 Ek hi parvar main sabhi badmas nahi hote hai jaise Congress party mai har koi bura nahi hai magar jo.https//tco/Zij3PLygFD,neutral
 @karr_karrr Aw yeah if you staying home then you good lol,neutral
 @dekna_shzn Thank you shaza yayang.Awak pun ??,neutral
 @wailysayen007 @MissRos20359277 @mrsmunir4 Farig to ho DiMag se to mashwara.farig wale de rahe khud apni ankho me ye noor barsao ????????,postive
 @arunjaitley Sir ji.r grt person bagwaan app ko jaldi theek kar de luv.sir ji india need u,neutral
 @jaketapper FAKE NEWS JAKE TAPPER IS LYING AGAIN.Truth is the interviewer asked President Trump about Meghan.s.https//t.co/6hYqtkr1GH,postive
 @breadsoobin gABBIIII IILLYY ur so funny clowns forever ???? aukse will love you one day hAHAH,postive
 tintin.lindsay.freaks.geeks.-.LOVE her.would die for her.just so cool.literally minds her own busines.https//t.co/JlDA8RTBBe,neutral
 Bahut acha congress ka ye faisla Ise hoga ye ki media ab ka kiya hoga kise badnam karoge kyun media TV channel wal.https//tco/tRlJBP0lF7,postive
 @shubhada1234 @Sandeep93055587 @News18India kal ka magazin padhle kiya likha he tumari videshi media magazin ne,postive
 RT @kpoplover727 Happy birthday to the luckiest dog Vivi.May you be.good boy and keep being sassy as always ???????? Sehun appa and …,postive
 @TubaAtweets Khuda dil jalon ki nazar se bachaaye ?? Tum ko hamaari umar lag jaaye ?? Tumhen aur kya dun main dil ke.https//t.co/hO01gwhS6b,postive
 @HalaPlayDotCom @kathuriaaman7 @Tejsvee1 Feeling really good kafi dino sae contest khel rha tha but aaj jeet ????,postive
 @tamashbeen_@imran03029 mere khayal iss election me Congress RJDSPBSP ko apne core voters se to vote mila nahi.https//tco/74k7LP7Px9,negative
 @narendramodi_in modi jii Rajnath jii ki vajah see AP pm bne 2014 me diggajo se ladh ke apko pm pad ka ummidvar ba.https//t.co/2pGCPPaWLX,postive
 And Jesus said unto him Go thy way.thy faith hath made thee whole.And immediately he received his sight and fo.https//t.co/FGmIpZoLkY,postive
 @jungkookmh He sort of like caused my love for Pomeranians ?? here is.picture of her with her chew toy in her litt.https//tco/ZskQI8Ilww,postive
 @PrakashJavdekar sir Abhinandan ... AAP apane karyo Ko sah Kushal Purna kare aur Desh ka pryavaran Ko behatar banaye.https//t.co/tnMknaz9b4,neutral
 @OmarAyubKhan @fawadchaudhry Yeh pehla ramzan hai jis main load shedding bilqul nhi hui Well done @OmarAyubKhan and.https//t.co/DW5KaBvQyD,postive
 Thank you so much Viki .... This is one of the best birthday wish.had ever received .. Love you more than you do.https//t.co/cggGYe0VKH,neutral
 @Baekistani Ye bairiyan hum khud hi apney pairon main dal letey hain parinda pinjrry se nikal.ata hai to usky di.https//t.co/g7Ve755ytV,neutral
 RT @thedeci_mal Jab bhi papa dantate the Maa ka pallu tyar tha chupane ko That damn mutual understanding,neutral
 RT @rjumarishaq Feeelling Bhook With 4800+ Followers ?? Bus Abhi Yah Yes Karwao ?? https//t.co/vITW7gAqAO,neutral
 This is.Gulshan Devaiah appreciation post.He.s really effortless in mard ko dard nahi hota kudos .,neutral
 @Binod1048 @kmsingh1963 Wrong sir ab yr possible nhi congress.hindu vote ab nhi milte hai sirf katttar congresi.… https//t.co/zy8zrpcFFH,postive
 @TObe_VeT han wo phr agli eidi pr bheju ga na agr kamiyaab hua ?? is pr to khud eidi ko taras rhy hain ?? aur agr lora.https//t.co/osfqUANvcB,negative
 @roflpatra007 @kunalkamra88 What change bro.Bc is desh ko is desh ne khud bta diya ki bc yhan.log sudhar sktr bc.https//t.co/6bp05laDbA,postive
 Guys follow my friend @kajal_17 she is very sweet person Aapko acchi dost milegi .. Koi follow back maat mangna.… https//t.co/fanbiG80Zs,postive
 @ManiAyeSir Pakistan kab jaoge.. tum aur khurshid mil kar nahi bachayenge india ko is bar.? https//t.co/ItbKU9EZ29,postive
 @ZeeNews @AmitShah ?? BEST OF LUCK SIR GOD BLESS.n BHART.INDIA.?? COUNTRY IS SAFE.SECURED IN BJP.HANDS !! VANDEY MATRAM,postive
 @leeseobaekji.’ ll consider as long as you love ggs ?? broccoli lover yes.stem omg kaya yan https//t.co/vuaSkeC1bQ,negative
.watched tornado documentaries all day Remembering the young me.She had such hope for everything.Look now littl.https//t.co/SvkPk4hhuo,neutral
 RT @P457886Maha Is society ma kch logo ko kutte ki tarhan bhoonkne se matlb heaurat parda kre to masla he nahi kre to masla he Aik au …,neutral
 Modi DJ Song 2019 || ???? ?? ??? ??? ??.Modi Ki Lehar Aayi Re || Lattest Modi Song 2019 https//tco/ya8wOYigts.https//tco/a0OSWa6sqv,neutral
 @rose_k01 one phrase that.picked up from the NaMo series was best of all .... and suited NaMo's style ...… https//t.co/RVr3hKgACi,neutral
 @AmiBangali_kuchh socho uske baare me kisi.bare me kabhi na kabhi to sochna padega hi to aaj hi.nahi kaal.… https//tco/GtOr77Gl9c,neutral
 @rummanraees15 MA SHA ALLAH.A very happy birthday to bhabhi and Rohaan.Stay blessed !,neutral
 @_ Mansoor_Ali Msg pay he to tera aur teri family ka pait palta hai msg na hoty to tere jesy chutiye ko kon ghaas dalta,postive
 @ShowbizAndNewz @Ayezakhan_ak Ye kia bakwas pehna howa ha is bandy ne .,neutral
 Mahila ayog kya karya hai what is the work hamne gujarat mai dekha nahi,neutral
 RT @MarioCimarro Happy New Year Bonne Ann.e Feliz.ñ.Nuevo Laimingu Naujuju Metu Manigong Bagong Taon Szczesliwego Nowego Roku Barka da.…,negative
 Mene khud ka tamasha khd bnaya.logon ny mjhy kya girana tha.mne khud ko khud giraya.#chlo azma.dkh lety.… https//t.co/fj1Cl3xYY4,neutral
 RT @AnitaHarwani2 @sunetrac @htTweets ???? Gd Mrng Mam Wishing You all Happy Apara Ekadashi ?? Ekadashi is considered as body.mind purifi …,postive
 Jailtly ko lene ka pressure Modi pe bhi bahut hai Bahut kam padhe likhe log jeete hain Kya karen sunny deol nahin.https//tco/OjNeFu1DVl,neutral
 @CricInformer Bhai really aapki jo written.samaj ne ki teaching.telegram...... Si.maja aa jata........ Love.https//t.co/lvYqIBd2n9,postive
 @AcharyaPramodk Nai Acharya ji aap khud ja ke galiya khane ka mauka de rahe hain.Congress 2014 se power mai hai na.https//t.co/UmTkXX8oxr,postive
 RT @50shadesoflanat.& Ns walay apni commercial band kar lain pehle hi roza lag raha,neutral
 @anjanaomkashyap Tum modi media wale aise hi theak ayo ge freedom of speech ki maa chod ke modi modi nikal liya,neutral
 @ZeeNewsHindi Language problem .... players samze 100 dijiye .....jyada de diya .....,negative
 RT @AbbyJohnson Our baby BOY is here !!! Welcome to the world Fulton Johnson.?? https//t.co/lnyoZMem7z,postive
 RT @ShefaliShah_Thats so sweet of you.Thanku so much Kareena that means.lot to me.Much love.https//t.co/cL27oD81j4,neutral
 RT @upandoutcomic body hmmm what if we slept more me no we slept SO MUCH last night even more than usual !! your tank is full !!! right …,negative
 @iqrarulhassan Me apki bat se agree bhi krta ho magar bhai meri nazar me ulama ki respect sub se ziyada,postive
 @Dinesh996 @SudhirBhardwaj @narendramodi Aur kuch andhbhakto ko ye bhi nhi pta Hoga ki India ki GDP China se peechi ho fyi hai iss saal,postive
 @aajtak @syedasimwaqar @chitraaum @syedzafarBJP Ye modi media walon ko bhi maza ata hai hindu Muslim ke debate karne me,postive
 @erbmjha Na na Galat hai ... Tumne thik se Nahi suna .. kutte @ArvindKejriwal aur handsome kanjar @msisodia ne bol.https//t.co/f5ixljvEbd,postive
