Sentence,Sentiment
sallu bhai rockz,positive
Salman sir hme pta h. W8,neutral
wee belive u salman,positive
Bhai hum aap par poora trust karte hai aur humme pta hai kabhi galat nahi karoge,positive
SK bhai aap shaddi kab karoge muje aap ke son ko dekhna hy,neutral
Salmam sir hmesha apko to hi follow krtee h hmm. Apko dekh kr hi sikha h ki dusro ki heLP krna kya hota h. Dil ko khusi milti hh ab jana hmneeee,positive
Hum to apko apni jaan maante hai,positive
kya ho gyaa ?,neutral
Salman bhai don't worry. Aane do salo ko aisa khinch ke denge ki bhool jaayenge ki saans kaha se le aur pa#*e kaha se....,negative
Bhai..don't worry,neutral
love uuuu sallluuuu,positive
Jise bhi apne profile pic par 1000+ like lena hai add kar ke massege karo only indians,neutral
nyc sallu bhai..,positive
Apake upar bharosa hai.. ..bhai! Aap koi galat kam nahi kar sakte.. .. !,positive
BAJRANGI BHAIJAAN 700 CRORE!!,positive
I'm wid u,positive
Aabhe salman bhai ko suna mat lagaao vo kisi ki sunne vala nahi voto jo manme aaye vo karega bhai,negative
Md noman teri behan hai wahan pe,neutral
Salman je plz kbhi to rply kiya kro tbhi pta chal e ga ki aap bhi apne fens se pyar krte ho,neutral
salman bhai jaan friend request plz,neutral
Kha h aap pls kbhi aek msv kr dijiye plss I realy miss u,neutral
yes bhaijan hm ap k sath hai,neutral
hamy apky real life se koi sarokaar nahi. ap actor hu aur apki mvz dekty hai thats it baqe ju karu ya na karu ur life,negative
sahi h bhai good evning salman sir,neutral
Shadi kr lo wrna firr na hogi,neutral
Shadi nhi hogi yaar aur kya,neutral
Niki varma tum bhi bol lo,neutral
Salman gadi aaram se chlana ab wrna jai..l,neutral
are yah madhar chud kiya dega iski to me ma chud dunga agar yah mil jaye yah madhar chud islam ka dusman ha is sale ko bech rod per lakar goli mar du ise mar duge to zanat miljayegi kiyu ki yah madhar chid islam ka dusman ha,negative
Pta h. Ye sab fake news ghum ri h aj kal. Bt shayad flm pe iska asar padh sakta h. Ap wts ap pe vdo share kro k apne kuch ni bola muslims k khilaf. Insha allah sab thk ho jaega,neutral
Hy tamanna i wnt 2 frndship wth u,neutral
salman bhaiya aap shadi kab korogi? me apki shadi ki barat me jana chahta hu,neutral
Sallu kya likha hai kuch samajh nhi aaya,neutral
Salman Bhai jaan hamare dil me basa hei,neutral
ilove u .. bai.. .. im soo sad ur arresst..,positive
hi bhaijaan apko apki film bajrangi bhaijaan aur eid ki advaance mai bdhaai love u bhaizaan,neutral
Mera Islam mera mazhab. Ik allha ik qhuran . Tu kya samjaye ga hume,negative
Are yar to to me ghar aawunga bhai biryani khane aa sakta hu na bhai,neutral
bhai mein aur hamara kolkata ke sabhe log appka film zarur dekhaga,neutral
pls all frendns wach an the movie bhai ne Yeh harare liya present kiya sab log pls Yeh film dekha yaaya,positive
Chance bhut kam hai mai dekhsakti hoon ya nahi,neutral
bhai utha lo isko,neutral
khud ko fans bolte hai lekin kabhi fans ban nhi sakte kyuki kabhi kosis hee nhi ki samjhne ki bhai ko,negative
Please everyone watching bajrangi bhaijaan......agar ap bhai ke fan ho to eidi to jarur dena bhai ko movie dekh kr,positive
SALMAN bhai ap tenshan mt lo apki movei supar dupar hit hai kuch m k l or kuch b k l hai jo apni (G) mra rhey hai or jo mra rhey hai vo bhi apki movei dekey gey mgr adath hai na suleymani kida jo ghusa hai......:),positive
Ye sab fake baatein h bhai sbhi religion key bht respect karte h or wo kbi kisi ko hurt nhi karte don't miss bajrangi bhaijaan movie m to jaonga first day or first show,neutral
aage aane wale time me tumko dekha de ge tumari aukat,negative
Pak ka movie flop hoji ???,negative
Hmto chdnge nai bhai ki movie 1st day 1st show,neutral
Bhai tum tention mat lo apke real fans jo pata ye ghatia harqat kisi aur ki hai  we have faith on u bhaiiii...??,positive
? belive of course buddy...i believe in your heart ...hameshaa buddy hameshaaa....i love uuu <3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3 3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3 3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3 3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3 3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3 3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3 3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3<3,positive
Sir apse milna hi h mujhe kaise bhi karke mujhe bht tklif hoti h sir schme ab or nahi saha jata agr aap samjh skte ho to please mujhe jarur milna h...apki fan Geeta Rawat....,neutral
Salman apke fans pahle apka dharm nhi.....apke Indian pahle hone ki vajah se pasand karte h. Aur apke sbhi chahne wale ka koi bi dharm ho.salman aap Hiro ho unke,positive
aj ki party bhaijaan ki taraf se.,neutral
Hii bajrangi bhai jaan,neutral
being human ka aslee avtaar. salman bhaii aap aur aap kay dad lakhon karoron logon ki duaa letay ho. mashAllah ......subhanAllah. stay blessed always admin aamir ahmed,neutral
Kaya hal salman bahi kamal karte ho pande g,neutral
Salman bhai main apki baat ko samj saktahu aur yeh sab jhut hai,neutral
Logon ka to kaam hi hai afwah failana,negative
Muslmano ki beizti ki hai is film mai,negative
mainu pura bharosha hai ki apki movie sare record tod degi,positive
koi gal nai mujhe pata hai aap bahut busy rahte hai all the best veerji,neutral
Es i love ka ryply tab tak ayga jab tak tum kuch nhi khta,neutral
gdnt salman khan.kash ap reply karte.,neutral
Salman bhai i love you nikhil raj hemanshu raj nikhil par frend request kijiye ga salman bhai pls pls pls,neutral
jada pine se accha  todi si piyo na bina pani ke  paise ki bhi bachat aur pani ki bhi. kya bolte ?,neutral
Koy musalmaan ye film nahi dekhe ga ye film flop hogi,negative
Me aapki bhut badi fen hnu sar.aap aek baar muje bhi kuch riply karna.p,neutral
Bhai don't worry,neutral
K bole6e ..Tui ki janis anti religiÃ²us film kake bole ..,negative
eid mubarak ho bhai jaan love u,positive
Osm mubi super duper hit sir 5000000 ke kam se jada kamaygi ye film sir,positive
piz contect me,neutral
luv u bhai waiting____,neutral
Shopkeeper khai ka,neutral
I don't know bt I want to ask.. K log bol rahe hai k salman ne bola hai k mujhe apni film hit krne k liye musalman log ki zarurt nhi... Agr aapne aisa bola hai to movie eid me q release kr rahe hai eid baad karo,neutral
i am bigg fan of salman khan iam pakistani love love uuuu salman khan,positive
assalamualaikum ..... salman bhai me ye puchna chahti hu k jo baate sunne ko milri hei muje is film se related. kya aapne sach me esi koi baat boli hei ya ye sab rumors hei ....... plz tel bhai jaan,neutral
Salman sir aapki movie hit hogi,positive
Book kr diya bhai,neutral
zakat milegi is eid pe,positive
Okkk....bajrangi jaan,neutral
Kab aayegi yeh eid...,neutral
Bhaijan ak hi hain.....SALMAN......,neutral
salman bhai jay ho,positive
Salmanu mashallah Bahut hamsome ho!!!!khush raho!!!,positive
aapne achha nahi keya,negative
jay jay bajrngi bhai jaan,positive
Me tumari movie nahi dekoga jabtak ke app mujse batnahi karte,negative
mast movie hai Bhai,neutral
Love uuuuuuuuuuuuuuuuuuuuuuuuuuuu bajrangi bhaijaan,positive
Nitin Saxena bhai order krdia kya???,neutral
Superb mand bloing,positive
sab ki aan sab ki shan sab ka ek bhai jaan       my bro salman khan,positive
Salman sir evry1 says m ur die heart fan  bt m ur huge huge huge huge huge huge crazy crazy die heart fan of urs,positive
luv u soooooooo much salman....aap ke fans hmesha aap ke saath he...,positive
Bhaijaan of bollywod salman bhai,neutral
Bhaijan love uuu,positive
mujhe mil gaya haii.....,neutral
Salman kaso ho,neutral
Bahut kam logo ko saccha pyar milta h,neutral
Assalam walekum bhai,neutral
Salman ji aapki film super duper hit ho.sare record break kre.Ginnes book of record me naam ho jaye aapki film ka.Aap reply kro  ya na kro ham to aapke liye pray krte hi rahenge.Amen!!!!,positive
Kya haal hain..pawan kumar chaturvedi g..urf. bajrangi bhai bhajaan,neutral
Tu madharchod hai,negative
Sallu bhaijan ki jai ho sallu bhai pure hindustan ka tiger,positive
Trailer dhaaaansu hai yaar,positive
Trailer dhannnsu hai bhai,positive
Nice meri jaan,positive
Eid mubarak Mian Salman vai,neutral
I love you salman khan my aap ki bhut bhut jada fan hu,positive
dosto yai flim tho fulle hit pef hit hoge,positive
Nawaj ne tohh kick bcha li iss baar dekhte h,neutral
salman khan aap pakistan aa rahan par kon se city aya ga plz plz humko bhi aapse milena han plz plz batyan na,neutral
Pori dunya tumhari fan nahi hai to ziyada ochlo mat agar tum harai fan ho to wo sirf india or pakistan ho ga ya pir AK or mulk pori dunya nahi Mari sister tumhai pehlai like krtiti per ab nahi she is right you are salfish,negative
blockbaster movie bajrangi bhaijaan...,positive
Salman bhai 1 no,positive
gud see vaaijaan,positive
bhai aapki ye movie chhappar far dega ;),positive
Bhai jaan locket badiya a,positive
Supr salman bhaijan,positive
Super duper hit.rahegi bhai,positive
Wai sale Ismail kutte jyada bhaukana sehat k liye nuksaandayak hai . Amma k pallu me so jaa ab ## boxdk,negative
Pakistan m yeh move nh chil sekte chair parr de hum cinema wallo ko lhr m tu kabhi nh,negative
Abe ismail pakistan me chal v jaegii to 1 cror se jada okat kya h tum logo ki be,negative
Bajrangi Bhaijaan sbka bhai,neutral
Tere lahor se mahga hamara gav h be ja apna kam kar,negative
Ye Pakka hit h koi sala rok Ni sakta bhai ke film ko hit hone se,positive
Salman bhai hum to apne bach pan sey like kartey they abibi kartey hai lykin aapne ek baat kah ke hamey naraaz kardiya,neutral
salman khan aapne kya kaha h,neutral
esaa kyu bolte ho aap,neutral
Sbka record todke Salman bhaiJai jai bajrang bali,positive
sala kuti ki olad,negative
i love u soooooooooooooooooooooooooooooooooooooo+00000000000+00000000000000+000000000000-000000000+0000000+0000+0000+000+00+0 Mich and u r beautiful+awesome,positive
Ye movie hit hone se ruk he nhi skta h movie hit hoga hit hoga hit hoga----------------------,positive
kisi ko blcne chahiye to apna numbr btao abi 2_ min me blance aayeg,neutral
Salman bhai I loveyou,positive
Bhaijaan maine liya hain amazon se,neutral
Salman bahot she log aapke baare me galat baat bolte he muje acha nahi lagta,neutral
Plz salman bhai ke bare mein ye galt baate mt likho unhone aapka kya bigara h,neutral
Rock salman bhaijaan jaisa koi ni,neutral
Paglii hy kya tu Aliya Khan mene bola or tu sch man ri hye,negative
oye alia privacy block,neutral
Ha ha  are yha animals kha se agye sb humans hye padli chshma lga ke dekh,negative
Mene kitni bar smjhaya tha rat ko chashma mt nikala kro animals njr ate hye ap ko firr,negative
Bhai phela din phela show love u bhai,positive
Oye hoye kini khrab ldki  request delete kr dii meriii,negative
Bollwood ki aaan baan saan dekho aagaya #Salman_khan movie me karenge Dhamaal kyo ki ye hai #Bajrangi_Bhaijaan,positive
hi sallu bro....,neutral
salman bhai bhool gye kya,negative
Mai ho fane aap ki bahut jiada her movi jis Mei aap ho kush ajiv khushi apnapan aap say lagta ha bha bat guan ba say dua karty ha Mai request behg do pls bat Karni ha,neutral
I want it i want it i want itttttttttt ???,neutral
Salman khan sab sy best,positive
Supar hit bahi,positive
Vai apka koi vi filim hanne dekna nihei chora....,neutral
Salman vhai fata fati look,neutral
good morening salaman bhai,neutral
Kamal ki movie hai kasam se dhum macheg dhum..Salman sir....i love you.<3,positive
Salman bahi super duper hit hai meri dua hai apke sath L0ve u bahi,positive
salman bhai ne apka bahot bda fan hu,neutral
Gd mrng bhai,neutral
gm sAllu bhai,neutral
Fast daey 70 crore bahijaan,positive
Salu g khbi hello hi tou kr lia kr,neutral
Love u salman bhai ...apki movie aaj tak ke saare record tod de ye bhagwan se prarthana,positive
chor hai ye,negative
bhai jan duaa hei k appki film sooper dooper hit ho.,positive
Keya sach me salman khan ho mujhe jawab dijiye,neutral
supprrrrrrrrrrrrrrr salllu bhai,positive
Looking hottt salman...,positive
Inshaallah jobi hoga fer aye ga ,positive
Agar muslim ki nam badnam huya to teri page unlike kordun ga or kavi bi tere liye duya nahi karen ge#@Me sulltan@,negative
i love u vaii.khuda hamesha apki saath rahegi vaii,positive
Sir.sera ke bad me mai aapka bodygurd rhunga..,positive
Musalmano plz open ur eyes salman khan only naphrat ke layak hai,negative
Super super super salman bhai,positive
janno ki jaan bajrangi bhaijaaan.,positive
suwar ka bacha,negative
Bhai jaan ko salaam,positive
salu g plz ek bar bt kr len mjhse EID se pehle hi meri EID h0jaegi plzzz,positive
movie to hit tio hogi sure bhai ki movie wo v eidd pe,positive
salman flap ab,negative
Allah ap ko sada khush rakh. aameen.,positive
Shahid kapoor ne tumhe invite nahi kiya @BB,negative
vrryy vrrrry nicee trailor,positive
bhai jaan humne suna hai jo apke kreeb hote hai ap unki har vis puri karte plz bhai ek baar mujhse baat kar lijiye g.e. bhai love u always,positive
Nice movie 200 crore asani se kama legi,positive
Superhit 800 crores,positive
300crore aram se kama legi,positive
nice tobe thiseid eve     eidmubarak,positive
Sabaka bhai salu bhai,positive
salu bhi i your biggest fan jai bajrangi bhaijaan,positive
Very very niece tailor,positive
mai apka ek chota sa fain hu,positive
Osm pic sallu,positive
lovee uuuu saluuuu,positive
Oooops wow yar,positive
Onliy dabang bhai,positive
sab ki aan sab ki saan aagya bajrangi bhaijaan,positive
Salman sir...<3,positive
Gud luck ji.. allah aapko sari khushiyo say navajay ..sayad aap humko bhul ghai lakinhamari saash rukh jayghi hum ushkya baad bhi aapko nahi bhulayghay.. allah hafis,positive
Kash kabhi aap humay samjh patay dosti karna ashan hai nibhana mushkil I love you salman khan,positive
advanced eid mubarak,positive
Hum iske baap hai,negative
Sir i love u. MAIN aapka bhot bada faan hun sir. Aap jo T-shart pehnte ho mujhe dedo Sir. Main HARYANA se hun Sir ji.my No. Sir 9991865726,positive
Wah wah suprb salman khan g gudluck???,positive
#sona kya baat he..,positive
Mojh par ik ehsaan karna k moj par koe ehsman na karna,neutral
salman sir main aap kaa bahout bada fan hu please call me 7726066179,positive
bahubali kar rhi h record tod collection,positive
bhijaan eid mubharak......,positive
bajrangi bhaijaan 347 caror box offic,positive
Salman Khan Tum Kafir ho Muslim larki ko bagatai ho sharam karo aj be teezi see pilnai wala Religion islam hai,negative
Mast hai bhai,positive
Bhai Jaan original kon se fb par ho kiss naam SE hai,neutral
Sala Kafir bahenchod dekhta hu teri movie kaise hit hoti hai . . . . . !,negative
shayadi ke bare me aapka kya khayal h. aap shyadi karoge ya fhir kaware rahoge. muje bahut badi tanson ho rahi h.,neutral
Abbu Ki shopping hogai bas Ammi Ki shopping baaki hai,neutral
Salman agar tu ne mujse bat nhi ki na to samjo. Tera mera qissa khtam finish,negative
Salman tu reply q nhi kar raha please please,neutral
Please salman tu to janta hai k tere page pe kese kese log hai chiiiii aap ek reply do na please,neutral
Salman yaha aur bi bahot se bandar hai par mai sirf tum se pyar karti hu please reply me,positive
eid Mubarak ho bahiya,positive
kuch nahi bas report send kar raha tha,neutral
im Rohit vasfoda,neutral
Sale sab accha krta he agar comment pad rha he to sonle kuch logo ka dil bhi bohot bura todhta he ab tak sare first show dekhe lekin isbaar tone dil todhdiya sallo,negative
i m ur big fan.kash ek bar apko dkh pati.aur mai zarur augi ek din,positive
aap kaese hai aor kaha par hai.,neutral
sb salman ko doshi kyu keh raha.khud ko sb dekho phle..duniya bs bhaukti hai,positive
tri maa ka choot,negative
Aaj ek se bdkr ek ghatnayen huyi hain pta nhhh kya huwa h...,neutral
I love you Salman sir kaash main apse baat kar pati..i miss you..<3,positive
Ek Salman hazaaron mehaman...hahahahahah ....sabka haal ek jaisa bolo kya hoga???,positive
Salman sir ki chandi hi chandi..(:,positive
salman tum garibo k dard samjhte ho you are grateman,positive
hy bodegurd you my friende.love you....,positive
Mai tho supper man salmaan ka fan Jo leve panga kardo ma bhean I'd Mubarak sir,positive
film ka story mast he aur aap bhi mast ho............,positive
I hate u salman khan tum jesa insaan maine duniya me kahi nai dekha,negative
Salman Khan bhai can't wiat...wish aaj hee friday ho... Bajrangi Bhaijaan..in advance eid mubarak,positive
eid mubark salman bhai,positive
eid mubarak ho aap ek baar reply karye pls,positive
eid mubark bhay,positive
Akdam kick ke jesa,positive
hmmm kal muj bhi yahi feel hua tha,neutral
raat bhar jaaga raha..tujhse she kahna chaha..mujhe tera ab bhi tera injaar Hai..mujhe ab bhi thujhse pyaar haiâ€” feeling ekta,positive
Kaise ho Salman sir...id ka kya huwa apke ???,neutral
aapki movie 350 crore kamai karegi,positive
bad karna chahti hun mud thik nahi hai sab so rahe hai mammy aur chhoti bhan college jane ke liye jaldi uthti hai aur rat me bhi 12 1 baj jata hai sote isliye dophar me so jati hai papa bhi so rahe hai,neutral
nis pic salman ji.,positive
Sallu u jst fav,positive
Bhai movie hit hai tention lene ki zaroorat nahi,positive
Best acter.....salman khan,positive
I love Salman khan i love india,positive
EID mubarak aur hit (film)mubarak advance.,positive
300 crore insha Allah,positive
Salman Khan Bhai im wid u wid all ur movie? Inshallah ek baar nhi ..jitne baar ho sake utni baar jaoga bajrangi bhaijaan? baaki logo bhi yehi advice doonga..,positive
mil gaya bhai aur maine order v kar diya hai Jai bajrang bali,positive
bst Of luck dear salman khan ..............<3,positive
abhe yeh really salman ki id h kya,neutral
or bhai sub ko bol do kye ap mare bhai ho ap ko kasm hai ap ke bhai bhai samj kar agar ap moje bhai samj te ho to facebook par boldo kye babar khan mangi mara friend nh balke bhai hai ap ki bhai babar,positive
